zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info1String,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_comingSoon,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.unit,communityName,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.providerListingID,hdpData.homeInfo.newConstructionType,info6String,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.videoCount,plid,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,isCdpResult,unitCount,isComingSoonCommunity,lotId,style
13079071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e5d048ab9b11b11cf03a65f83bc56b2a-p_e.jpg,True,/homedetails/2174-S-Lewiston-St-Aurora-CO-80013/13079071_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"2174 S Lewiston Street, Aurora, CO 80013",4.0,2.0,1730.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #5019473,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,HomeSmart,2977076000.0,39.6771,-104.79932,PRICE_REDUCTION,"$19,900 (Jun 29)",13079071.0,2174 S Lewiston Street,80013,Aurora,CO,39.6771,-104.79932,475000.0,2.0,4.0,1730.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,475000.0,2977076000.0,True,False,False,USD,USA,493300.0,7144.0,sqft,False,,,1719644400000.0,"$19,900 (Jun 29)",-19900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13074272,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/db154a9206041df4ff302cc1470f8a8f-p_e.jpg,True,/homedetails/17775-E-Mexico-Dr-Aurora-CO-80017/13074272_zpid/,FOR_SALE,House for sale,"$485,000",$485K,"17775 E Mexico Drive, Aurora, CO 80017",3.0,2.0,1296.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #8523988,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Brokers Guild Real Estate,4695750000.0,39.68601,-104.78075,PRICE_REDUCTION,"$4,900 (Jun 29)",13074272.0,17775 E Mexico Drive,80017,Aurora,CO,39.68601,-104.78075,485000.0,2.0,3.0,1296.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,485000.0,4695750000.0,True,False,False,USD,USA,452300.0,6534.0,sqft,False,475000.0,2511.0,1719644400000.0,"$4,900 (Jun 29)",-4900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99641957,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fe68b16380f21df3a4895c5674363e0e-p_e.jpg,True,/homedetails/26283-E-Calhoun-Pl-Aurora-CO-80016/99641957_zpid/,FOR_SALE,Townhouse for sale,"$546,900",$547K,"26283 E Calhoun Place, Aurora, CO 80016",3.0,2.0,3165.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #3768482,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,DENVER R.E.S.,1169731000.0,39.59658,-104.6819,,,99641957.0,26283 E Calhoun Place,80016,Aurora,CO,39.59658,-104.6819,546900.0,2.0,3.0,3165.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,546900.0,1169731000.0,True,False,False,USD,USA,536300.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13786973,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ea2f0d849e1f0d79c373f427e52ac70a-p_e.jpg,True,/homedetails/5580-W-Florida-Ave-Lakewood-CO-80232/13786973_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"5580 W Florida Avenue, Lakewood, CO 80232",4.0,3.0,2080.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #4770933,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,A+ LIFE'S AGENCY,12213851000.0,39.689354,-105.05732,PRICE_REDUCTION,"$4,000 (Jun 20)",13786973.0,5580 W Florida Avenue,80232,Lakewood,CO,39.689354,-105.05732,475000.0,3.0,4.0,2080.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,475000.0,12213851000.0,True,False,False,USD,USA,477953.0,7147.0,sqft,False,461600.0,3288.0,1718866800000.0,"$4,000 (Jun 20)",-4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078777,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cb0a6c5da89712545bbee2a354eacf24-p_e.jpg,True,/homedetails/16845-E-Asbury-Ave-Aurora-CO-80013/13078777_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"16845 E Asbury Avenue, Aurora, CO 80013",3.0,2.0,1683.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #8624120,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Redfin Corporation,1690891000.0,39.681034,-104.792046,,,13078777.0,16845 E Asbury Avenue,80013,Aurora,CO,39.681034,-104.792046,475000.0,2.0,3.0,1683.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,475000.0,1690891000.0,True,False,False,USD,USA,551700.0,7405.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63175980,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a2ffa95602856cfd603697e57a2174e4-p_e.jpg,True,/homedetails/2706-Renshaw-St-Strasburg-CO-80136/63175980_zpid/,FOR_SALE,House for sale,"$375,000",$375K,"2706 Renshaw Street, Strasburg, CO 80136",3.0,2.0,1014.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #1809841,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Country Rose Realty,4862670000.0,39.753826,-104.33709,PRICE_REDUCTION,"$11,000 (Jun 19)",63175980.0,2706 Renshaw Street,80136,Strasburg,CO,39.753826,-104.33709,375000.0,2.0,3.0,1014.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,375000.0,4862670000.0,True,False,False,USD,USA,391000.0,9147.6,sqft,False,367200.0,2149.0,1718780400000.0,"$11,000 (Jun 19)",-11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58291017,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/795eeb63674bc307ce1037ded85a9450-p_e.jpg,True,/homedetails/11832-Zenobia-Loop-Westminster-CO-80031/58291017_zpid/,FOR_SALE,House for sale,"$515,000",$515K,"11832 Zenobia Loop, Westminster, CO 80031",3.0,3.0,1309.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #4306565,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,RE/MAX Alliance,10135920000.0,39.911434,-105.05095,PRICE_REDUCTION,"$14,900 (Jun 13)",58291017.0,11832 Zenobia Loop,80031,Westminster,CO,39.911434,-105.05095,515000.0,3.0,3.0,1309.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,515000.0,10135920000.0,True,False,False,USD,USA,540000.0,3840.0,sqft,False,509100.0,2900.0,1718262000000.0,"$14,900 (Jun 13)",-14900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13071869,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1e1ed94e02bf4758f5c4f544aee869c3-p_e.jpg,True,/homedetails/1787-S-Ouray-St-Aurora-CO-80017/13071869_zpid/,FOR_SALE,House for sale,"$499,900",$500K,"1787 S Ouray Street, Aurora, CO 80017",3.0,2.0,1664.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #9555281,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,The Strickland Group,478866000.0,39.68454,-104.792915,,,13071869.0,1787 S Ouray Street,80017,Aurora,CO,39.68454,-104.792915,499900.0,2.0,3.0,1664.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,499900.0,478866000.0,True,False,False,USD,USA,444600.0,6969.6,sqft,False,508600.0,2684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13384229,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/946449d919198a733a8cd0a1278c5b3d-p_e.jpg,True,/homedetails/2830-S-Sheridan-Blvd-Denver-CO-80227/13384229_zpid/,FOR_SALE,House for sale,"$530,000",$530K,"2830 S Sheridan Boulevard, Denver, CO 80227",5.0,2.0,2308.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #2097048,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,H&CO Real Estate LLC,1838343000.0,39.66465,-105.05281,PRICE_REDUCTION,"$7,000 (Jun 29)",13384229.0,2830 S Sheridan Boulevard,80227,Denver,CO,39.66465,-105.05281,530000.0,2.0,5.0,2308.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,530000.0,1838343000.0,True,False,False,USD,USA,483300.0,9430.0,sqft,False,522700.0,3063.0,1719644400000.0,"$7,000 (Jun 29)",-7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062079982,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7cef55ff4006c7be0558ea74e5b4b083-p_e.jpg,True,/homedetails/1630-Egret-Way-20-Louisville-CO-80027/2062079982_zpid/,FOR_SALE,Condo for sale,"$495,000",$495K,"1630 Egret Way 20, Superior, CO 80027",3.0,2.0,1435.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_48_23.jpg,"RE/MAX of Boulder, Inc",1234056000.0,39.93863,-105.14471,,,2062079982.0,1630 Egret Way 20,80027,Louisville,CO,39.93863,-105.14471,495000.0,2.0,3.0,1435.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,495000.0,1234056000.0,True,False,False,USD,USA,,,,False,,,,,,,,,,,,# 20,,,,,,Chip Bruss,,,,,,,,,,,,,,,
13009813,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c14a61e0a3065479f05c6b5c01aebfb7-p_e.jpg,True,/homedetails/2023-Asoka-St-Strasburg-CO-80136/13009813_zpid/,FOR_SALE,House for sale,"$485,000",$485K,"2023 Asoka Street, Strasburg, CO 80136",4.0,3.0,2552.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #9176665,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,ACTION PROPERTIES INC,2775804000.0,39.74555,-104.31982,PRICE_REDUCTION,"$15,000 (Jun 12)",13009813.0,2023 Asoka Street,80136,Strasburg,CO,39.74555,-104.31982,485000.0,3.0,4.0,2552.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,485000.0,2775804000.0,True,False,False,USD,USA,477000.0,8740.0,sqft,False,,,1718175600000.0,"$15,000 (Jun 12)",-15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13012145,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0561690d89e0f23bdfbb8f646dc57418-p_e.jpg,True,/homedetails/1766-Kittredge-Ct-Aurora-CO-80011/13012145_zpid/,FOR_SALE,House for sale,"$434,000",$434K,"1766 Kittredge Court, Aurora, CO 80011",3.0,2.0,1304.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #4121642,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Opendoor Brokerage LLC,1574953000.0,39.74368,-104.800835,OPEN_HOUSE,Open: Wed. 8am-7:30pm,13012145.0,1766 Kittredge Court,80011,Aurora,CO,39.74368,-104.800835,434000.0,2.0,3.0,1304.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,434000.0,1574953000.0,True,False,False,USD,USA,407000.0,5663.0,sqft,False,429600.0,2500.0,1719471600000.0,"$6,000 (Jun 27)",-6000.0,,,,True,Wed. 8am-7:30pm,"[{'open_house_start': 1720018800000, 'open_house_end': 1720060200000}, {'open_house_start': 1720191600000, 'open_house_end': 1720233000000}, {'open_house_start': 1720278000000, 'open_house_end': 1720319400000}, {'open_house_start': 1720364400000, 'open_house_end': 1720405800000}, {'open_house_start': 1720450800000, 'open_house_end': 1720492200000}]",,,,,,,,,,,,,,,,,,,,,,
13053842,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/28222f19ee75980eb5b035b1e6dc6e49-p_e.jpg,True,/homedetails/2311-S-Jamaica-St-Aurora-CO-80014/13053842_zpid/,FOR_SALE,Townhouse for sale,"$449,900",$450K,"2311 S Jamaica Street, Aurora, CO 80014",3.0,3.0,1551.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #4010780,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,"TRELORA Realty, Inc.",371384000.0,39.674446,-104.862434,,,13053842.0,2311 S Jamaica Street,80014,Aurora,CO,39.674446,-104.862434,449900.0,3.0,3.0,1551.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,449900.0,371384000.0,True,False,False,USD,USA,456500.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245120742,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b157fe8a1b1e4fee46dfd01aba6e85f4-p_e.jpg,True,/homedetails/344-Spruce-St-Bennett-CO-80102/245120742_zpid/,FOR_SALE,House for sale,"$423,000",$423K,"344 Spruce Street, Bennett, CO 80102",3.0,2.0,1268.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #5526958,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Keller Williams Realty Downtown LLC,570063000.0,39.751404,-104.42556,,,245120742.0,344 Spruce Street,80102,Bennett,CO,39.751404,-104.42556,423000.0,2.0,3.0,1268.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,423000.0,570063000.0,True,False,False,USD,USA,460000.0,5662.8,sqft,False,423700.0,2600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13067599,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/524c9c6d8c3ec216ac49f87a361301a5-p_e.jpg,True,/homedetails/15157-E-Louisiana-Dr-UNIT-A-Aurora-CO-80012/13067599_zpid/,FOR_SALE,Condo for sale,"$297,000",$297K,"15157 E Louisiana Drive  Unit A, Aurora, CO 80012",3.0,2.0,1104.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #7826985,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,LoKation Real Estate,3832614000.0,39.694324,-104.81227,PRICE_REDUCTION,"$8,000 (Jun 20)",13067599.0,15157 E Louisiana Drive  Unit A,80012,Aurora,CO,39.694324,-104.81227,297000.0,2.0,3.0,1104.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,297000.0,3832614000.0,True,False,False,USD,USA,304800.0,,,False,291300.0,2495.0,1718866800000.0,"$8,000 (Jun 20)",-8000.0,,,,,,,Unit A,,,,,,,,,,,,,,,,,,,,,
13023819,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4d56bf305f11b6ad6beccacc0b3d5699-p_e.jpg,True,/homedetails/6653-Knox-Ct-Denver-CO-80221/13023819_zpid/,FOR_SALE,House for sale,"$549,000",$549K,"6653 N Knox Court, Denver, CO 80221",4.0,2.0,2082.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #6420569,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,One Nine Homes,1677979000.0,39.8175,-105.03253,,,13023819.0,6653 N Knox Court,80221,Denver,CO,39.8175,-105.03253,549000.0,2.0,4.0,2082.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,549000.0,1677979000.0,True,False,False,USD,USA,475000.0,9375.0,sqft,False,537200.0,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12966763,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f1b1771b914d338d1a7b9b708bbca0e8-p_e.jpg,True,/homedetails/2580-W-105th-Pl-Westminster-CO-80234/12966763_zpid/,FOR_SALE,House for sale,"$550,000",$550K,"2580 W 105th Place, Westminster, CO 80234",4.0,4.0,2840.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #3479327,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Sellstate ACE Realty,8906069000.0,39.887817,-105.01713,PRICE_REDUCTION,"$12,000 (Jun 1)",12966763.0,2580 W 105th Place,80234,Westminster,CO,39.887817,-105.01713,550000.0,4.0,4.0,2840.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,550000.0,8906069000.0,True,False,False,USD,USA,565000.0,7387.0,sqft,False,533100.0,3499.0,1717225200000.0,"$12,000 (Jun 1)",-12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58683258,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f4c50ea2041c0555bd98fc77e1f10e22-p_e.jpg,True,/homedetails/20564-E-47th-Ave-Denver-CO-80249/58683258_zpid/,FOR_SALE,House for sale,"$444,700",$445K,"20564 E 47th Ave, Denver, CO 80249",3.0,2.0,1012.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_48_23.jpg,RE/MAX Elevate,2271703000.0,39.77997,-104.74707,PRICE_REDUCTION,"$10,000 (Jun 20)",58683258.0,20564 E 47th Ave,80249,Denver,CO,39.77997,-104.74707,444700.0,2.0,3.0,1012.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,444700.0,2271703000.0,True,False,False,USD,USA,393700.0,4118.0,sqft,False,441300.0,2599.0,1718866800000.0,"$10,000 (Jun 20)",-10000.0,,,,,,,,,,,,,Tammy Milano,,,,,,,,,,,,,,,
13037891,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cf2f4de27b135aec67c9bb96d24a286c-p_e.jpg,True,/homedetails/11801-E-Canal-Dr-Aurora-CO-80011/13037891_zpid/,FOR_SALE,Townhouse for sale,"$365,000",$365K,"11801 E Canal Drive, Aurora, CO 80011",3.0,3.0,1800.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #6734720,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Orchard Brokerage LLC,479516000.0,39.71954,-104.85071,,,13037891.0,11801 E Canal Drive,80011,Aurora,CO,39.71954,-104.85071,365000.0,3.0,3.0,1800.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,365000.0,479516000.0,True,False,False,USD,USA,381100.0,1306.8,sqft,False,364500.0,2639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052935042,ForSale,New Construction Plan,https://photos.zillowstatic.com/fp/35bd5a3ddef2a30fec7cff7ce8b44a1f-p_e.jpg,True,/homedetails/9794-Ceylon-St-Commerce-City-CO-80022/2052935042_zpid/,FOR_SALE,New construction,"$501,950",$502K,"9794 Ceylon Street, Commerce City, CO 80022",3.0,3.0,1831.0,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,False,MLS ID #6534890,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Richmond Realty Inc,12813775000.0,39.87494,-104.76468,OPEN_HOUSE,Open: M: 10:00 AM-6:00 ...,2052935042.0,9794 Ceylon Street,80022,Commerce City,CO,39.87494,-104.76468,501950.0,3.0,3.0,1831.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,501950.0,12813775000.0,True,True,False,USD,USA,,5662.8,sqft,False,,,1719903600000.0,,2000.0,,,,,,,,Settler's Crossing,Richmond American Homes,True,29472000,BUILDER_SPEC,,,,,,,,,,,,,,,,
13278986,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8415dfe4c00c6cdbbe81c180fd29054-p_e.jpg,True,/homedetails/5540-Tulsa-Way-Denver-CO-80239/13278986_zpid/,FOR_SALE,House for sale,"$512,000",$512K,"5540 Tulsa Way, Denver, CO 80239",5.0,3.0,2024.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #3278991,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,MIA KELLEY,3992511000.0,39.794594,-104.83639,PRICE_REDUCTION,"$7,000 (Jun 26)",13278986.0,5540 Tulsa Way,80239,Denver,CO,39.794594,-104.83639,512000.0,3.0,5.0,2024.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,512000.0,3992511000.0,True,False,False,USD,USA,436200.0,8180.0,sqft,False,500000.0,3185.0,1719385200000.0,"$7,000 (Jun 26)",-7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13323060,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/57effc301068a5b2fa37dc020dbd374c-p_e.jpg,True,/homedetails/7505-W-Yale-Ave-UNIT-2201-Denver-CO-80227/13323060_zpid/,FOR_SALE,Townhouse for sale,"$529,900",$530K,"7505 W Yale Avenue  Unit 2201, Denver, CO 80227",3.0,3.0,2343.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #2993438,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,MB EL GRECO & ASSOCIATES,2864924000.0,39.668636,-105.07697,PRICE_REDUCTION,"$8,000 (Jun 14)",13323060.0,7505 W Yale Avenue  Unit 2201,80227,Denver,CO,39.668636,-105.07697,529900.0,3.0,3.0,2343.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,529900.0,2864924000.0,True,False,False,USD,USA,471700.0,2367.0,sqft,False,,,1718348400000.0,"$8,000 (Jun 14)",-8000.0,,,,,,,Unit 2201,,,,,,,,,,,,,,,,,,,,,
13071382,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ee4b20c3b7c5bc95cfea22505610713c-p_e.jpg,True,/homedetails/15682-E-Colorado-Ave-Aurora-CO-80017/13071382_zpid/,FOR_SALE,House for sale,"$425,000",$425K,"15682 E Colorado Avenue, Aurora, CO 80017",3.0,2.0,1168.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #3407891,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Porchlight Real Estate Group,2858043000.0,39.68456,-104.80547,,,13071382.0,15682 E Colorado Avenue,80017,Aurora,CO,39.68456,-104.80547,425000.0,2.0,3.0,1168.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,425000.0,2858043000.0,True,False,False,USD,USA,425800.0,5968.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13022095,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1ebe89794c22b74dc60dde4188614c06-p_e.jpg,True,/homedetails/981-E-66th-Ave-Denver-CO-80229/13022095_zpid/,FOR_SALE,House for sale,"$525,000",$525K,"981 E 66th Avenue, Denver, CO 80229",3.0,2.0,1712.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,MLS ID #6486186,https://photos.zillowstatic.com/fp/0de3b0f79d7392065b9356ecbc1719fc-zillow_web_48_23.jpg,Compass - Denver,2299446000.0,39.816566,-104.97494,,,13022095.0,981 E 66th Avenue,80229,Denver,CO,39.816566,-104.97494,525000.0,2.0,3.0,1712.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,525000.0,2299446000.0,True,False,False,USD,USA,511000.0,0.32,acres,False,535400.0,2629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
